time,GHI_Wm2,sun_height,temp_air_C,wind_speed,interpolated
2020-03-03 18:10:00,0.0,0.0,3.91,2.21,0.0
2020-03-03 19:10:00,0.0,0.0,3.47,2.28,0.0
2020-03-03 20:10:00,0.0,0.0,2.9,2.41,0.0
2020-03-03 21:10:00,0.0,0.0,2.25,2.34,0.0
2020-03-03 22:10:00,0.0,0.0,1.9,2.48,0.0
2020-03-03 23:10:00,0.0,0.0,1.52,2.69,0.0
2020-03-04 00:10:00,0.0,0.0,1.4,2.83,0.0
2020-03-04 01:10:00,0.0,0.0,1.38,2.9,0.0
2020-03-04 02:10:00,0.0,0.0,1.6,2.9,0.0
2020-03-04 03:10:00,0.0,0.0,1.7,3.03,0.0
2020-03-04 04:10:00,0.0,0.0,1.92,3.17,0.0
2020-03-04 05:10:00,0.0,0.0,2.16,3.31,0.0
2020-03-04 06:10:00,0.0,0.0,2.28,3.31,0.0
2020-03-04 07:10:00,39.75,8.2,2.82,3.52,0.0
2020-03-04 08:10:00,119.78,16.46,3.35,3.79,0.0
2020-03-04 09:10:00,173.98,23.51,4.03,3.66,0.0
2020-03-04 10:10:00,346.37,28.77,5.47,3.52,0.0
2020-03-04 11:10:00,428.47,31.66,6.65,3.17,0.0
2020-03-04 12:10:00,480.15,31.78,7.38,3.66,0.0
2020-03-04 13:10:00,292.75,29.12,7.67,3.93,0.0
2020-03-04 14:10:00,376.9,24.05,7.77,3.79,0.0
2020-03-04 15:10:00,268.9,17.13,7.74,3.45,0.0
2020-03-04 16:10:00,151.2,8.95,7.39,2.76,0.0
2020-03-04 17:10:00,0.0,0.0,6.38,1.93,0.0
2020-03-04 18:10:00,0.0,0.0,5.14,2.07,0.0
2020-03-04 19:10:00,0.0,0.0,4.1,2.28,0.0
2020-03-04 20:10:00,0.0,0.0,3.46,2.48,0.0
2020-03-04 21:10:00,0.0,0.0,3.15,2.55,0.0
2020-03-04 22:10:00,0.0,0.0,2.99,2.62,0.0
2020-03-04 23:10:00,0.0,0.0,3.02,2.62,0.0
2020-03-05 00:10:00,0.0,0.0,3.16,2.55,0.0
2020-03-05 01:10:00,0.0,0.0,3.3,2.62,0.0
2020-03-05 02:10:00,0.0,0.0,3.49,2.83,0.0
2020-03-05 03:10:00,0.0,0.0,3.51,3.03,0.0
2020-03-05 04:10:00,0.0,0.0,3.57,3.24,0.0
2020-03-05 05:10:00,0.0,0.0,3.52,3.45,0.0
2020-03-05 06:10:00,0.0,0.0,3.49,3.52,0.0
2020-03-05 07:10:00,69.82,8.54,3.6,3.79,0.0
2020-03-05 08:10:00,65.6,16.82,4.34,3.17,0.0
2020-03-05 09:10:00,110.32,23.88,4.94,3.52,0.0
2020-03-05 10:10:00,149.08,29.16,5.54,3.86,0.0
2020-03-05 11:10:00,139.14,32.05,6.15,4.62,0.0
2020-03-05 12:10:00,133.18,32.16,6.44,4.97,0.0
2020-03-05 13:10:00,116.28,29.48,6.49,4.41,0.0
2020-03-05 14:10:00,138.5,24.38,6.64,4.55,0.0
2020-03-05 15:10:00,36.77,17.43,6.27,3.59,0.0
2020-03-05 16:10:00,30.81,9.23,6.0,3.72,0.0
2020-03-05 17:10:00,0.0,0.0,5.65,4.14,0.0
2020-03-05 18:10:00,0.0,0.0,5.29,4.34,0.0
2020-03-05 19:10:00,0.0,0.0,4.78,4.21,0.0
2020-03-05 20:10:00,0.0,0.0,4.48,4.21,0.0
2020-03-05 21:10:00,0.0,0.0,4.26,3.93,0.0
2020-03-05 22:10:00,0.0,0.0,4.37,3.24,0.0
2020-03-05 23:10:00,0.0,0.0,4.75,2.48,0.0
2020-03-06 00:10:00,0.0,0.0,5.21,2.0,0.0
2020-03-06 01:10:00,0.0,0.0,5.53,1.72,0.0
2020-03-06 02:10:00,0.0,0.0,5.58,1.59,0.0
2020-03-06 03:10:00,0.0,0.0,5.5,1.38,0.0
2020-03-06 04:10:00,0.0,0.0,5.34,1.1,0.0
2020-03-06 05:10:00,0.0,0.0,5.16,1.17,0.0
2020-03-06 06:10:00,0.0,0.0,4.8,1.93,0.0
2020-03-06 07:10:00,66.6,8.89,3.49,3.45,0.0
2020-03-06 08:10:00,96.78,17.18,2.97,3.72,0.0
2020-03-06 09:10:00,92.43,24.26,2.96,3.66,0.0
2020-03-06 10:10:00,150.07,29.54,3.33,4.62,0.0
2020-03-06 11:10:00,80.5,32.44,3.85,5.03,0.0
2020-03-06 12:10:00,134.17,32.54,4.8,5.1,0.0
2020-03-06 13:10:00,122.25,29.84,5.17,5.24,0.0
2020-03-06 14:10:00,63.61,24.71,5.41,4.21,0.0
2020-03-06 15:10:00,44.72,17.74,5.45,4.97,0.0
2020-03-06 16:10:00,121.12,9.52,5.21,4.97,0.0
2020-03-06 17:10:00,0.0,0.0,4.76,4.48,0.0
2020-03-06 18:10:00,0.0,0.0,4.35,4.41,0.0
2020-03-06 19:10:00,0.0,0.0,3.85,3.93,0.0
2020-03-06 20:10:00,0.0,0.0,3.5,3.93,0.0
2020-03-06 21:10:00,0.0,0.0,3.17,3.93,0.0
2020-03-06 22:10:00,0.0,0.0,3.11,3.86,0.0
2020-03-06 23:10:00,0.0,0.0,2.96,3.79,0.0
2020-03-07 00:10:00,0.0,0.0,2.93,3.79,0.0
2020-03-07 01:10:00,0.0,0.0,2.91,3.66,0.0
2020-03-07 02:10:00,0.0,0.0,2.88,3.52,0.0
2020-03-07 03:10:00,0.0,0.0,2.71,3.17,0.0
2020-03-07 04:10:00,0.0,0.0,2.56,3.03,0.0
2020-03-07 05:10:00,0.0,0.0,2.32,2.76,0.0
2020-03-07 06:10:00,0.0,0.0,2.23,2.41,0.0
2020-03-07 07:10:00,116.91,9.24,1.89,2.41,0.0
2020-03-07 08:10:00,365.11,17.54,2.69,3.03,0.0
2020-03-07 09:10:00,420.06,24.64,3.91,3.17,0.0
2020-03-07 10:10:00,72.55,29.93,5.0,3.59,0.0
2020-03-07 11:10:00,468.25,32.83,5.98,3.86,0.0
2020-03-07 12:10:00,318.29,32.93,6.69,4.07,0.0
2020-03-07 13:10:00,152.06,30.2,6.95,3.93,0.0
2020-03-07 14:10:00,220.36,25.04,7.18,3.59,0.0
2020-03-07 15:10:00,317.5,18.04,7.34,3.59,0.0
2020-03-07 16:10:00,171.82,9.8,7.12,2.9,0.0
2020-03-07 17:10:00,0.0,0.0,6.52,2.55,0.0
2020-03-07 18:10:00,0.0,0.0,5.73,2.69,0.0
2020-03-07 19:10:00,0.0,0.0,5.57,3.17,0.0
2020-03-07 20:10:00,0.0,0.0,5.63,3.66,0.0
2020-03-07 21:10:00,0.0,0.0,5.88,4.14,0.0
2020-03-07 22:10:00,0.0,0.0,5.85,4.41,0.0
2020-03-07 23:10:00,0.0,0.0,5.93,4.48,0.0
2020-03-08 00:10:00,0.0,0.0,6.05,4.41,0.0
2020-03-08 01:10:00,0.0,0.0,5.94,4.34,0.0
2020-03-08 02:10:00,0.0,0.0,5.98,4.28,0.0
2020-03-08 03:10:00,0.0,0.0,5.77,4.41,0.0
2020-03-08 04:10:00,0.0,0.0,5.4,4.62,0.0
2020-03-08 05:10:00,0.0,0.0,5.47,4.83,0.0
2020-03-08 06:10:00,0.0,0.0,5.49,5.03,0.0
2020-03-08 07:10:00,93.35,9.59,5.97,5.45,0.0
2020-03-08 08:10:00,249.56,17.91,6.84,5.31,0.0
2020-03-08 09:10:00,200.76,25.01,7.98,5.93,0.0
2020-03-08 10:10:00,530.93,30.32,9.2,8.0,0.0
2020-03-08 11:10:00,211.02,33.23,9.98,7.59,0.0
2020-03-08 12:10:00,162.99,33.31,10.09,6.97,0.0
2020-03-08 13:10:00,189.82,30.56,9.22,5.31,0.0
2020-03-08 14:10:00,215.49,25.37,8.6,4.97,0.0
2020-03-08 15:10:00,89.45,18.34,8.03,4.97,0.0
2020-03-08 16:10:00,171.24,10.08,7.87,4.97,0.0
2020-03-08 17:10:00,0.0,0.0,7.73,4.97,0.0
2020-03-08 18:10:00,0.0,0.0,7.65,4.9,0.0
2020-03-08 19:10:00,0.0,0.0,7.93,4.76,0.0
2020-03-08 20:10:00,0.0,0.0,7.89,4.76,0.0
2020-03-08 21:10:00,0.0,0.0,7.81,4.83,0.0
2020-03-08 22:10:00,0.0,0.0,7.67,4.55,0.0
2020-03-08 23:10:00,0.0,0.0,7.28,4.62,0.0
2020-03-09 00:10:00,0.0,0.0,6.65,4.21,0.0
2020-03-09 01:10:00,0.0,0.0,6.19,4.0,0.0
2020-03-09 02:10:00,0.0,0.0,5.68,3.86,0.0
2020-03-09 03:10:00,0.0,0.0,5.31,3.72,0.0
2020-03-09 04:10:00,0.0,0.0,5.29,3.66,0.0
2020-03-09 05:10:00,0.0,0.0,4.94,3.52,0.0
2020-03-09 06:10:00,0.0,0.0,4.78,3.59,0.0
2020-03-09 07:10:00,91.68,9.94,4.63,3.66,0.0
2020-03-09 08:10:00,137.11,18.27,5.45,4.76,0.0
2020-03-09 09:10:00,264.88,25.39,6.52,3.52,0.0
2020-03-09 10:10:00,104.36,30.72,7.41,3.52,0.0
2020-03-09 11:10:00,248.14,33.62,8.13,3.59,0.0
2020-03-09 12:10:00,435.72,33.69,9.02,3.86,0.0
2020-03-09 13:10:00,634.7,30.92,9.26,4.14,0.0
2020-03-09 14:10:00,350.17,25.7,9.18,4.21,0.0
2020-03-09 15:10:00,363.29,18.65,8.91,4.62,0.0
2020-03-09 16:10:00,108.47,10.36,8.23,4.21,0.0
2020-03-09 17:10:00,0.0,0.0,7.36,3.45,0.0
2020-03-09 18:10:00,0.0,0.0,6.6,3.17,0.0
2020-03-09 19:10:00,0.0,0.0,5.85,3.03,0.0
2020-03-09 20:10:00,0.0,0.0,5.34,3.31,0.0
2020-03-09 21:10:00,0.0,0.0,5.09,3.59,0.0
2020-03-09 22:10:00,0.0,0.0,5.07,3.86,0.0
2020-03-09 23:10:00,0.0,0.0,4.88,4.34,0.0
2020-03-10 00:10:00,0.0,0.0,5.1,5.1,0.0
2020-03-10 01:10:00,0.0,0.0,5.24,5.38,0.0
2020-03-10 02:10:00,0.0,0.0,4.95,5.79,0.0
2020-03-10 03:10:00,0.0,0.0,4.84,6.83,0.0
2020-03-10 04:10:00,0.0,0.0,4.68,7.24,0.0
2020-03-10 05:10:00,0.0,0.0,4.61,6.97,0.0
2020-03-10 06:10:00,0.0,0.0,5.11,6.48,0.0
2020-03-10 07:10:00,58.44,10.3,6.06,6.07,0.0
2020-03-10 08:10:00,54.66,18.64,6.99,5.66,0.0
2020-03-10 09:10:00,78.52,25.78,7.77,5.59,0.0
2020-03-10 10:10:00,87.46,31.11,8.43,6.0,0.0
2020-03-10 11:10:00,106.34,34.02,8.87,5.66,0.0
2020-03-10 12:10:00,101.37,34.08,9.31,5.72,0.0
2020-03-10 13:10:00,102.37,31.28,9.72,5.79,0.0
2020-03-10 14:10:00,81.5,26.03,10.09,6.0,0.0
2020-03-10 15:10:00,65.6,18.95,10.38,6.62,0.0
2020-03-10 16:10:00,13.91,10.65,10.55,6.97,0.0
2020-03-10 17:10:00,0.0,0.0,10.64,7.17,0.0
2020-03-10 18:10:00,0.0,0.0,10.7,7.38,0.0
2020-03-10 19:10:00,0.0,0.0,10.96,7.24,0.0
2020-03-10 20:10:00,0.0,0.0,10.92,7.31,0.0
2020-03-10 21:10:00,0.0,0.0,10.88,7.17,0.0
2020-03-10 22:10:00,0.0,0.0,10.88,7.17,0.0
2020-03-10 23:10:00,0.0,0.0,10.82,7.38,0.0
2020-03-11 00:10:00,0.0,0.0,10.8,8.0,0.0
2020-03-11 01:10:00,0.0,0.0,10.63,6.97,0.0
2020-03-11 02:10:00,0.0,0.0,10.49,6.21,0.0
2020-03-11 03:10:00,0.0,0.0,10.18,5.52,0.0
2020-03-11 04:10:00,0.0,0.0,9.89,4.21,0.0
2020-03-11 05:10:00,0.0,0.0,9.65,3.24,0.0
2020-03-11 06:10:00,0.0,0.0,9.53,3.03,0.0
2020-03-11 07:10:00,73.52,10.65,9.6,3.45,0.0
2020-03-11 08:10:00,90.44,19.01,9.78,3.86,0.0
2020-03-11 09:10:00,152.7,26.16,9.95,3.72,0.0
2020-03-11 10:10:00,74.54,31.5,10.03,3.17,0.0
2020-03-11 11:10:00,186.16,34.42,10.18,3.45,0.0
2020-03-11 12:10:00,72.55,34.46,10.46,3.45,0.0
2020-03-11 13:10:00,93.42,31.63,10.98,4.21,0.0
2020-03-11 14:10:00,120.26,26.36,10.71,5.86,0.0
2020-03-11 15:10:00,277.11,19.25,10.91,5.66,0.0
2020-03-11 16:10:00,187.47,10.93,11.31,6.48,0.0
2020-03-11 17:10:00,0.0,0.0,11.07,6.34,0.0
2020-03-11 18:10:00,0.0,0.0,10.94,5.93,0.0
2020-03-11 19:10:00,0.0,0.0,10.86,4.9,0.0
2020-03-11 20:10:00,0.0,0.0,10.69,5.59,0.0
2020-03-11 21:10:00,0.0,0.0,10.94,6.0,0.0
2020-03-11 22:10:00,0.0,0.0,11.41,7.03,0.0
2020-03-11 23:10:00,0.0,0.0,11.61,7.66,0.0
2020-03-12 00:10:00,0.0,0.0,11.4,7.59,0.0
2020-03-12 01:10:00,0.0,0.0,11.18,7.59,0.0
2020-03-12 02:10:00,0.0,0.0,10.98,7.79,0.0
2020-03-12 03:10:00,0.0,0.0,10.77,8.0,0.0
2020-03-12 04:10:00,0.0,0.0,10.23,8.41,0.0
2020-03-12 05:10:00,0.0,0.0,9.44,8.55,0.0
2020-03-12 06:10:00,0.0,0.0,8.53,8.62,0.0
2020-03-12 07:10:00,92.33,11.01,8.15,8.9,0.0
2020-03-12 08:10:00,149.17,19.38,7.5,8.0,0.0
2020-03-12 09:10:00,577.26,26.54,7.8,8.0,0.0
2020-03-12 10:10:00,702.59,31.9,8.05,7.59,0.0
2020-03-12 11:10:00,707.65,34.81,8.8,7.17,0.0
2020-03-12 12:10:00,765.4,34.85,9.17,6.97,0.0
2020-03-12 13:10:00,687.75,31.99,9.34,6.9,0.0
2020-03-12 14:10:00,566.22,26.69,9.32,7.38,0.0
2020-03-12 15:10:00,202.8,19.55,9.13,6.48,0.0
2020-03-12 16:10:00,125.67,11.21,8.13,6.34,0.0
2020-03-12 17:10:00,0.0,0.0,6.59,6.0,0.0
2020-03-12 18:10:00,0.0,0.0,5.88,6.0,0.0
2020-03-12 19:10:00,0.0,0.0,7.03,5.72,0.0
2020-03-12 20:10:00,0.0,0.0,6.58,5.93,0.0
2020-03-12 21:10:00,0.0,0.0,5.92,6.28,0.0
2020-03-12 22:10:00,0.0,0.0,5.15,6.21,0.0
2020-03-12 23:10:00,0.0,0.0,4.99,5.93,0.0
2020-03-13 00:10:00,0.0,0.0,4.83,5.79,0.0
2020-03-13 01:10:00,0.0,0.0,4.58,5.79,0.0
2020-03-13 02:10:00,0.0,0.0,4.51,6.0,0.0
2020-03-13 03:10:00,0.0,0.0,4.55,6.34,0.0
2020-03-13 04:10:00,0.0,0.0,4.63,6.69,0.0
2020-03-13 05:10:00,0.0,0.0,4.39,6.69,0.0
2020-03-13 06:10:00,2.97,2.31,4.41,6.69,0.0
2020-03-13 07:10:00,108.12,11.37,4.43,6.69,0.0
2020-03-13 08:10:00,183.76,19.75,5.02,5.72,0.0
2020-03-13 09:10:00,391.14,26.93,5.73,7.38,0.0
2020-03-13 10:10:00,136.16,32.3,6.63,7.24,0.0
2020-03-13 11:10:00,55.66,35.21,7.51,6.69,0.0
2020-03-13 12:10:00,442.1,35.23,8.16,6.21,0.0
2020-03-13 13:10:00,174.22,32.35,8.75,5.86,0.0
2020-03-13 14:10:00,561.31,27.01,8.94,5.45,0.0
2020-03-13 15:10:00,135.81,19.85,8.06,5.38,0.0
2020-03-13 16:10:00,208.79,11.49,7.19,4.34,0.0
2020-03-13 17:10:00,8.94,2.43,6.65,3.31,0.0
2020-03-13 18:10:00,0.0,0.0,5.82,2.97,0.0
2020-03-13 19:10:00,0.0,0.0,5.1,2.28,0.0
2020-03-13 20:10:00,0.0,0.0,4.52,1.79,0.0
2020-03-13 21:10:00,0.0,0.0,4.14,1.66,0.0
2020-03-13 22:10:00,0.0,0.0,3.61,1.59,0.0
2020-03-13 23:10:00,0.0,0.0,2.84,1.52,0.0
2020-03-14 00:10:00,0.0,0.0,2.36,1.1,0.0
2020-03-14 01:10:00,0.0,0.0,2.09,1.03,0.0
2020-03-14 02:10:00,0.0,0.0,1.83,1.24,0.0
2020-03-14 03:10:00,0.0,0.0,1.24,1.52,0.0
2020-03-14 04:10:00,0.0,0.0,1.27,1.52,0.0
2020-03-14 05:10:00,0.0,0.0,1.12,1.79,0.0
2020-03-14 06:10:00,10.87,2.66,1.06,2.0,0.0
2020-03-14 07:10:00,216.16,11.73,2.69,2.28,0.0
2020-03-14 08:10:00,314.86,20.12,4.52,3.17,0.0
2020-03-14 09:10:00,566.74,27.32,6.4,3.52,0.0
2020-03-14 10:10:00,660.35,32.7,7.7,3.24,0.0
2020-03-14 11:10:00,458.26,35.61,8.64,3.31,0.0
2020-03-14 12:10:00,375.4,35.62,9.4,3.31,0.0
2020-03-14 13:10:00,472.26,32.71,9.86,3.45,0.0
2020-03-14 14:10:00,462.82,27.34,10.1,3.72,0.0
2020-03-14 15:10:00,304.32,20.15,10.05,4.21,0.0
2020-03-14 16:10:00,134.85,11.77,9.52,4.14,0.0
2020-03-14 17:10:00,14.24,2.7,8.61,3.59,0.0
2020-03-14 18:10:00,0.0,0.0,7.57,3.79,0.0
2020-03-14 19:10:00,0.0,0.0,7.29,3.93,0.0
2020-03-14 20:10:00,0.0,0.0,6.87,4.07,0.0
2020-03-14 21:10:00,0.0,0.0,6.65,4.34,0.0
2020-03-14 22:10:00,0.0,0.0,6.68,4.62,0.0
2020-03-14 23:10:00,0.0,0.0,6.76,4.76,0.0
2020-03-15 00:10:00,0.0,0.0,6.87,4.9,0.0
2020-03-15 01:10:00,0.0,0.0,6.92,4.97,0.0
2020-03-15 02:10:00,0.0,0.0,6.92,4.9,0.0
2020-03-15 03:10:00,0.0,0.0,6.89,4.83,0.0
2020-03-15 04:10:00,0.0,0.0,6.84,4.76,0.0
2020-03-15 05:10:00,0.0,0.0,6.89,4.83,0.0
2020-03-15 06:10:00,9.88,3.01,6.81,4.83,0.0
2020-03-15 07:10:00,94.49,12.09,6.9,4.9,0.0
2020-03-15 08:10:00,299.83,20.49,7.65,4.41,0.0
2020-03-15 09:10:00,345.51,27.7,8.72,5.24,0.0
2020-03-15 10:10:00,600.06,33.09,10.01,5.72,0.0
2020-03-15 11:10:00,632.01,36.01,11.27,6.21,0.0
2020-03-15 12:10:00,371.12,36.0,12.05,7.38,0.0
2020-03-15 13:10:00,261.65,33.07,12.28,6.0,0.0
2020-03-15 14:10:00,234.18,27.67,12.44,5.24,0.0
2020-03-15 15:10:00,366.21,20.45,12.63,4.76,0.0
2020-03-15 16:10:00,181.4,12.04,12.69,4.28,0.0
2020-03-15 17:10:00,16.43,2.96,12.16,3.79,0.0
2020-03-15 18:10:00,0.0,0.0,11.03,3.52,0.0
2020-03-15 19:10:00,0.0,0.0,9.98,3.17,0.0
2020-03-15 20:10:00,0.0,0.0,9.12,3.24,0.0
2020-03-15 21:10:00,0.0,0.0,8.36,3.24,0.0
2020-03-15 22:10:00,0.0,0.0,7.84,3.24,0.0
2020-03-15 23:10:00,0.0,0.0,7.4,3.17,0.0
2020-03-16 00:10:00,0.0,0.0,6.99,3.1,0.0
2020-03-16 01:10:00,0.0,0.0,6.61,3.03,0.0
2020-03-16 02:10:00,0.0,0.0,6.39,2.9,0.0
2020-03-16 03:10:00,0.0,0.0,6.02,2.76,0.0
2020-03-16 04:10:00,0.0,0.0,5.67,2.62,0.0
2020-03-16 05:10:00,0.0,0.0,5.3,2.48,0.0
2020-03-16 06:10:00,19.27,3.37,5.13,2.34,0.0
2020-03-16 07:10:00,211.62,12.45,5.74,2.07,0.0
2020-03-16 08:10:00,397.88,20.87,8.11,1.86,0.0
2020-03-16 09:10:00,548.13,28.09,10.03,1.93,0.0
2020-03-16 10:10:00,670.57,33.49,11.38,1.66,0.0
2020-03-16 11:10:00,707.37,36.41,12.67,1.45,0.0
2020-03-16 12:10:00,761.45,36.39,13.69,1.52,0.0
2020-03-16 13:10:00,689.87,33.43,14.27,1.72,0.0
2020-03-16 14:10:00,367.94,28.0,14.51,1.79,0.0
2020-03-16 15:10:00,326.5,20.75,14.39,2.14,0.0
2020-03-16 16:10:00,202.21,12.32,13.99,2.07,0.0
2020-03-16 17:10:00,17.1,3.23,12.67,1.72,0.0
2020-03-16 18:10:00,0.0,0.0,11.67,1.72,0.0
2020-03-16 19:10:00,0.0,0.0,11.04,1.86,0.0
2020-03-16 20:10:00,0.0,0.0,10.19,1.59,0.0
2020-03-16 21:10:00,0.0,0.0,8.97,1.17,0.0
2020-03-16 22:10:00,0.0,0.0,9.58,0.41,0.0
2020-03-16 23:10:00,0.0,0.0,7.87,0.9,0.0
2020-03-17 00:10:00,0.0,0.0,7.61,1.66,0.0
2020-03-17 01:10:00,0.0,0.0,7.54,2.14,0.0
2020-03-17 02:10:00,0.0,0.0,7.46,1.86,0.0
2020-03-17 03:10:00,0.0,0.0,7.24,1.66,0.0
2020-03-17 04:10:00,0.0,0.0,6.56,1.93,0.0
2020-03-17 05:10:00,0.0,0.0,5.75,2.14,0.0
2020-03-17 06:10:00,11.93,3.72,4.97,2.07,0.0
2020-03-17 07:10:00,217.93,12.81,5.34,1.52,0.0
2020-03-17 08:10:00,418.11,21.24,7.01,2.07,0.0
2020-03-17 09:10:00,563.44,28.48,8.46,2.62,0.0
2020-03-17 10:10:00,711.06,33.89,9.75,3.38,0.0
2020-03-17 11:10:00,729.3,36.81,10.79,3.86,0.0
2020-03-17 12:10:00,757.3,36.78,11.62,4.0,0.0
2020-03-17 13:10:00,715.95,33.79,12.19,3.93,0.0
2020-03-17 14:10:00,574.55,28.32,12.52,3.79,0.0
2020-03-17 15:10:00,417.82,21.05,12.5,3.66,0.0
2020-03-17 16:10:00,218.39,12.6,12.06,2.97,0.0
2020-03-17 17:10:00,23.43,3.5,10.94,2.28,0.0
2020-03-17 18:10:00,0.0,0.0,9.3,2.41,0.0
2020-03-17 19:10:00,0.0,0.0,8.97,2.41,0.0
2020-03-17 20:10:00,0.0,0.0,8.16,2.48,0.0
2020-03-17 21:10:00,0.0,0.0,7.56,2.55,0.0
2020-03-17 22:10:00,0.0,0.0,6.99,2.62,0.0
2020-03-17 23:10:00,0.0,0.0,6.57,2.83,0.0
2020-03-18 00:10:00,0.0,0.0,6.39,3.1,0.0
2020-03-18 01:10:00,0.0,0.0,6.23,3.1,0.0
2020-03-18 02:10:00,0.0,0.0,6.0,3.1,0.0
2020-03-18 03:10:00,0.0,0.0,5.91,3.24,0.0
2020-03-18 04:10:00,0.0,0.0,5.88,3.24,0.0
2020-03-18 05:10:00,0.0,0.0,5.84,3.17,0.0
2020-03-18 06:10:00,20.0,4.08,5.99,3.24,0.0
2020-03-18 07:10:00,221.96,13.18,7.18,3.31,0.0
2020-03-18 08:10:00,404.44,21.62,9.22,3.52,0.0
2020-03-18 09:10:00,531.4,28.87,11.0,4.21,0.0
2020-03-18 10:10:00,698.76,34.29,12.34,4.69,0.0
2020-03-18 11:10:00,726.11,37.22,13.26,4.83,0.0
2020-03-18 12:10:00,734.94,37.16,13.78,4.62,0.0
2020-03-18 13:10:00,690.77,34.15,14.21,4.41,0.0
2020-03-18 14:10:00,544.65,28.65,14.52,4.34,0.0
2020-03-18 15:10:00,397.2,21.34,14.51,4.07,0.0
2020-03-18 16:10:00,206.01,12.87,14.11,3.31,0.0
2020-03-18 17:10:00,20.13,3.76,12.87,2.41,0.0
2020-03-18 18:10:00,0.0,0.0,11.23,2.41,0.0
2020-03-18 19:10:00,0.0,0.0,10.85,2.21,0.0
2020-03-18 20:10:00,0.0,0.0,9.89,2.21,0.0
2020-03-18 21:10:00,0.0,0.0,9.06,2.14,0.0
2020-03-18 22:10:00,0.0,0.0,8.34,2.14,0.0
2020-03-18 23:10:00,0.0,0.0,7.56,2.14,0.0
2020-03-19 00:10:00,0.0,0.0,6.97,2.14,0.0
2020-03-19 01:10:00,0.0,0.0,6.59,2.07,0.0
2020-03-19 02:10:00,0.0,0.0,6.07,2.07,0.0
2020-03-19 03:10:00,0.0,0.0,5.69,2.0,0.0
2020-03-19 04:10:00,0.0,0.0,5.42,1.86,0.0
2020-03-19 05:10:00,0.0,0.0,5.2,1.72,0.0
2020-03-19 06:10:00,13.91,4.44,4.77,1.52,0.0
2020-03-19 07:10:00,201.41,13.54,6.69,1.17,0.0
2020-03-19 08:10:00,265.29,21.99,9.76,1.03,0.0
2020-03-19 09:10:00,292.93,29.26,11.13,0.9,0.0
2020-03-19 10:10:00,460.6,34.7,12.39,0.76,0.0
2020-03-19 11:10:00,727.06,37.62,13.55,0.9,0.0
2020-03-19 12:10:00,405.24,37.55,14.33,1.03,0.0
2020-03-19 13:10:00,100.38,34.5,14.73,1.24,0.0
2020-03-19 14:10:00,83.48,28.97,14.73,1.38,0.0
2020-03-19 15:10:00,81.5,21.64,14.29,1.59,0.0
2020-03-19 16:10:00,36.77,13.15,13.75,1.79,0.0
2020-03-19 17:10:00,18.98,4.03,12.84,2.14,0.0
2020-03-19 18:10:00,0.0,0.0,11.78,2.62,0.0
2020-03-19 19:10:00,0.0,0.0,10.68,2.97,0.0
2020-03-19 20:10:00,0.0,0.0,9.99,2.9,0.0
2020-03-19 21:10:00,0.0,0.0,9.44,2.69,0.0
2020-03-19 22:10:00,0.0,0.0,9.23,2.48,0.0
2020-03-19 23:10:00,0.0,0.0,8.96,2.28,0.0
2020-03-20 00:10:00,0.0,0.0,8.8,2.14,0.0
2020-03-20 01:10:00,0.0,0.0,8.45,2.14,0.0
2020-03-20 02:10:00,0.0,0.0,8.11,2.34,0.0
2020-03-20 03:10:00,0.0,0.0,7.67,2.62,0.0
2020-03-20 04:10:00,0.0,0.0,7.23,2.9,0.0
2020-03-20 05:10:00,0.0,0.0,6.81,3.17,0.0
2020-03-20 06:10:00,12.92,4.8,6.44,3.17,0.0
2020-03-20 07:10:00,90.54,13.91,6.75,3.52,0.0
2020-03-20 08:10:00,153.72,22.37,7.35,4.62,0.0
2020-03-20 09:10:00,123.24,29.65,8.01,4.48,0.0
2020-03-20 10:10:00,81.5,35.1,8.44,4.48,0.0
2020-03-20 11:10:00,72.55,38.02,8.82,4.62,0.0
2020-03-20 12:10:00,80.5,37.93,9.11,4.76,0.0
2020-03-20 13:10:00,60.63,34.86,8.61,4.62,0.0
2020-03-20 14:10:00,69.57,29.29,8.23,4.76,0.0
2020-03-20 15:10:00,54.66,21.93,7.85,4.97,0.0
2020-03-20 16:10:00,101.9,13.42,7.25,4.76,0.0
2020-03-20 17:10:00,6.96,4.29,6.74,5.1,0.0
2020-03-20 18:10:00,0.0,0.0,6.11,4.9,0.0
2020-03-20 19:10:00,0.0,0.0,4.98,4.9,0.0
2020-03-20 20:10:00,0.0,0.0,4.55,4.76,0.0
2020-03-20 21:10:00,0.0,0.0,4.27,5.03,0.0
2020-03-20 22:10:00,0.0,0.0,3.86,4.83,0.0
2020-03-20 23:10:00,0.0,0.0,3.79,4.48,0.0
2020-03-21 00:10:00,0.0,0.0,3.84,4.34,0.0
2020-03-21 01:10:00,0.0,0.0,3.78,4.21,0.0
2020-03-21 02:10:00,0.0,0.0,3.59,4.34,0.0
2020-03-21 03:10:00,0.0,0.0,3.25,4.55,0.0
2020-03-21 04:10:00,0.0,0.0,2.66,4.55,0.0
2020-03-21 05:10:00,0.0,0.0,1.89,4.48,0.0
2020-03-21 06:10:00,39.66,5.15,1.47,4.41,0.0
2020-03-21 07:10:00,266.13,14.27,1.82,4.41,0.0
2020-03-21 08:10:00,459.52,22.74,2.97,5.79,0.0
